sid,slice,mode,window,build_end,grade_year,trade_start,tune_evals,tune_seconds,tune_stage,ip,risk,routed_build_n,routed_build_expectancy_R,routed_build_total_R,routed_build_profit_factor,routed_build_sharpe,routed_build_sortino,routed_build_calmar,routed_build_max_dd_R,routed_build_win_rate,routed_build_avg_win_R,routed_build_avg_loss_R,routed_build_g3,routed_build_pass2,routed_grade_n,routed_grade_expectancy_R,routed_grade_total_R,routed_grade_profit_factor,routed_grade_sharpe,routed_grade_sortino,routed_grade_calmar,routed_grade_max_dd_R,routed_grade_win_rate,routed_grade_avg_win_R,routed_grade_avg_loss_R,routed_grade_g3,routed_grade_pass2,routed_trade_n,routed_trade_expectancy_R,routed_trade_total_R,routed_trade_profit_factor,routed_trade_sharpe,routed_trade_sortino,routed_trade_calmar,routed_trade_max_dd_R,routed_trade_win_rate,routed_trade_avg_win_R,routed_trade_avg_loss_R,routed_trade_g3,routed_trade_pass2,routed_Y2006_expectancy_R,routed_Y2006_n,routed_Y2007_expectancy_R,routed_Y2007_n,routed_Y2008_expectancy_R,routed_Y2008_n,routed_Y2009_expectancy_R,routed_Y2009_n,routed_Y2010_expectancy_R,routed_Y2010_n,routed_Y2011_expectancy_R,routed_Y2011_n,routed_Y2012_expectancy_R,routed_Y2012_n,routed_Y2013_expectancy_R,routed_Y2013_n,routed_Y2014_expectancy_R,routed_Y2014_n,routed_Y2015_expectancy_R,routed_Y2015_n,routed_Y2016_expectancy_R,routed_Y2016_n,routed_Y2017_expectancy_R,routed_Y2017_n,routed_Y2018_expectancy_R,routed_Y2018_n,routed_Y2019_expectancy_R,routed_Y2019_n,routed_Y2020_expectancy_R,routed_Y2020_n,allon_build_n,allon_build_expectancy_R,allon_build_total_R,allon_build_profit_factor,allon_build_sharpe,allon_build_sortino,allon_build_calmar,allon_build_max_dd_R,allon_build_win_rate,allon_build_avg_win_R,allon_build_avg_loss_R,allon_build_g3,allon_build_pass2,allon_grade_n,allon_grade_expectancy_R,allon_grade_total_R,allon_grade_profit_factor,allon_grade_sharpe,allon_grade_sortino,allon_grade_calmar,allon_grade_max_dd_R,allon_grade_win_rate,allon_grade_avg_win_R,allon_grade_avg_loss_R,allon_grade_g3,allon_grade_pass2,allon_trade_n,allon_trade_expectancy_R,allon_trade_total_R,allon_trade_profit_factor,allon_trade_sharpe,allon_trade_sortino,allon_trade_calmar,allon_trade_max_dd_R,allon_trade_win_rate,allon_trade_avg_win_R,allon_trade_avg_loss_R,allon_trade_g3,allon_trade_pass2,allon_Y2006_expectancy_R,allon_Y2006_n,allon_Y2007_expectancy_R,allon_Y2007_n,allon_Y2008_expectancy_R,allon_Y2008_n,allon_Y2009_expectancy_R,allon_Y2009_n,allon_Y2010_expectancy_R,allon_Y2010_n,allon_Y2011_expectancy_R,allon_Y2011_n,allon_Y2012_expectancy_R,allon_Y2012_n,allon_Y2013_expectancy_R,allon_Y2013_n,allon_Y2014_expectancy_R,allon_Y2014_n,allon_Y2015_expectancy_R,allon_Y2015_n,allon_Y2016_expectancy_R,allon_Y2016_n,allon_Y2017_expectancy_R,allon_Y2017_n,allon_Y2018_expectancy_R,allon_Y2018_n,allon_Y2019_expectancy_R,allon_Y2019_n,allon_Y2020_expectancy_R,allon_Y2020_n,label_basis,graded_pass_routed,graded_pass_allon,passes_gate2_on_window,regime_dependent_on_window
C|trend|aroon_signals|linreg_slope_signals|variance_volume_signals|wma_baseline|kase_peak_oscillator_exit,C-trend,C,2011-2014,2014,2015,2016,606,54.4,full,"{""base"": {""ma_length"": 20}, ""c1"": {""length"": 25}, ""c2"": {""length"": 14, ""r2_floor"": 0.374763}, ""exit_ind"": {""long_cycle"": 65, ""sharpness"": 40, ""short_cycle"": 2}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 25, ""hline"": 0, ""lookback"": 20}}","{""atr_len"": 32, ""atr_mult"": 1.05, ""be_pct"": 0.08, ""tp_mult"": 1.5, ""trail_arm"": 1.0, ""trail_mult"": 1.5}",100,0.372890305149649,37.2890305149649,3.0817293489933535,4.955311400737503,27.34043298535333,7.59768893398505,4.907943828572421,0.5,1.1040311247861736,-0.3582505144868757,5,True,26,0.2249619680460051,5.849011169196133,2.413195691316447,5.855793416513962,16.046304873994426,4.052388917644203,1.4433489203687708,0.5769230769230769,0.6658577029209304,-0.3762594886016201,4,True,32,-0.30012076421742817,-9.603864454957701,0.233604005178408,-11.367206294719523,-29.70187556841635,-1.0595715748358883,9.063912889929306,0.15625,0.5854678826683921,-0.4641186617888764,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.2249619680460051,26,-0.30012076421742817,32,-0.0417165835468619,38,0.34552367891751656,20,-0.09654760041733797,10,0.026720523313005045,20,436,0.059581536592338745,25.977549954259693,1.2171836299578156,1.0706621847406554,5.396898642362008,1.025416174183895,25.333665109129594,0.3738532110091743,0.8931812539219041,-0.4381355107509548,2,False,90,0.1336410537651347,12.027694838862121,1.6666392505624679,3.3401408554238112,11.983456095037667,2.0752963282691574,5.7956517703153665,0.5444444444444444,0.6136730422626948,-0.44005571297585167,3,True,134,-0.22164437936932568,-29.700346835489643,0.3966997159784697,-6.16385989517521,-22.361537130102015,-1.018422178818397,29.163099010617437,0.19402985074626866,0.7511324642235778,-0.4558313972713211,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.1336410537651347,90,-0.22164437936932568,134,0.05511449466286908,104,0.20800012447044847,102,-0.032090268454543214,98,0.06533072545799481,92,G2015_blind,True,True,True,True
C|trend|aroon_signals|linreg_slope_signals|variance_volume_signals|wma_baseline|kase_peak_oscillator_exit,C-trend,C,2012-2015,2015,2016,2017,606,38.1,full,"{""base"": {""ma_length"": 20}, ""c1"": {""length"": 13}, ""c2"": {""length"": 92, ""r2_floor"": 0.569607}, ""exit_ind"": {""long_cycle"": 15, ""sharpness"": 40, ""short_cycle"": 8}, ""vol"": {""ema_len"": 19, ""filter_lookback"": 37, ""hline"": 0, ""lookback"": 20}}","{""atr_len"": 2, ""atr_mult"": 1.05, ""be_pct"": 0.13, ""tp_mult"": 3.0, ""trail_arm"": 1.1, ""trail_mult"": 1.75}",100,1.685694709825847,168.5694709825847,8.40385412601834,1.7390382590970044,139.90481824149518,34.28348584731723,4.916929151642137,0.44,4.3485743436204665,-0.4065678595842118,5,True,16,-0.15661309382207778,-2.5058095011532444,0.4589185841956705,-4.676493801020528,-14.941986441339338,-0.6118578752339339,4.095411046552583,0.25,0.5313260236557292,-0.3859261329813468,0,False,22,-0.16359376974709902,-3.5990629344361786,0.5908606286725554,-3.5953184578050186,-18.057403449500246,-0.7185500651044708,5.008785204010672,0.18181818181818182,1.2994010947745755,-0.4887037396408045,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.15661309382207778,16,-0.16359376974709902,22,-0.27232186390115937,10,0.10975311434867567,20,-0.3294809949691249,22,242,0.7964233687680404,192.7344552418658,4.028907361713184,1.274272467698576,77.64127859307746,14.391596065942412,13.392152917491217,0.4132231404958678,2.563661323535927,-0.4481104021952597,5,True,40,-0.38525024070654207,-15.410009628261683,0.12120137273901588,-16.09061654629029,-51.72994508471292,-1.0359528408341645,14.875203793884399,0.1,0.5313260236557292,-0.4870920478579056,0,False,66,-0.22465708711397062,-14.827367749522061,0.3914046630965855,-6.436907711810963,-23.86056120702382,-1.0373889788297155,14.292968261768985,0.21212121212121213,0.6811353158780781,-0.4685242725349067,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.38525024070654207,40,-0.22465708711397062,66,-0.059990684066962514,44,-0.155009076277534,54,-0.3834713689772145,72,G2016_blind,False,False,True,True
C|trend|aroon_signals|linreg_slope_signals|variance_volume_signals|wma_baseline|kase_peak_oscillator_exit,C-trend,C,2013-2016,2016,2017,2018,606,39.6,full,"{""base"": {""ma_length"": 20}, ""c1"": {""length"": 47}, ""c2"": {""length"": 14, ""r2_floor"": 0.2}, ""exit_ind"": {""long_cycle"": 6, ""sharpness"": 40, ""short_cycle"": 2}, ""vol"": {""ema_len"": 2, ""filter_lookback"": 11, ""hline"": 0, ""lookback"": 20}}","{""atr_len"": 16, ""atr_mult"": 1.0, ""be_pct"": 0.01, ""tp_mult"": 2.25, ""trail_arm"": 1.0, ""trail_mult"": 1.25}",104,0.44975058690259107,46.77406103786947,4.054103825348421,8.033356321251372,40.75784121731991,18.583880153930515,2.5169157705731706,0.625,0.9552186456432498,-0.39269617766517345,5,True,26,-0.3617061019180769,-9.40435864987,0.12201972146025829,-12.473736932525812,-16.93153560170925,-0.9079532161880576,10.357756855967946,0.07692307692307693,0.6534982909172291,-0.44630646798768575,0,False,14,-0.37949303963263553,-5.3129025548568976,0.00585681726527713,-26.944502854121136,-37.39197002632523,-1.1005550167341052,4.8274756591659775,0.14285714285714285,0.01565000894862246,-0.4453502143961785,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.3617061019180769,26,-0.37949303963263553,14,0.1293754587097789,16,-0.1364293404458605,22,356,0.06789262385417759,24.169774092087223,1.259537039270204,1.4311986297306736,6.650826831504653,1.991562060329573,12.136088838771862,0.38764044943820225,0.8499729449518865,-0.4271857445471243,2,False,90,-0.1266719843537338,-11.400478591836043,0.5847438859967148,-3.5631953516942034,-8.712024026997861,-0.9347283590711118,12.196568640717492,0.3333333333333333,0.535120369430597,-0.4575681612458992,0,False,82,-0.025360396668243048,-2.07955252679593,0.9028795797209231,-0.6874830314084472,-2.4887989574130316,-0.22566835231734247,9.215082688562342,0.4024390243902439,0.5858348891512708,-0.43698171160791555,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.1266719843537338,90,-0.025360396668243048,82,0.07016434039658546,88,-0.02940513502742362,84,G2017_blind,False,False,True,True
C|trend|aroon_signals|linreg_slope_signals|variance_volume_signals|wma_baseline|kase_peak_oscillator_exit,C-trend,C,2014-2017,2017,2018,2019,606,45.1,full,"{""base"": {""ma_length"": 20}, ""c1"": {""length"": 13}, ""c2"": {""length"": 14, ""r2_floor"": 0.374763}, ""exit_ind"": {""long_cycle"": 35, ""sharpness"": 40, ""short_cycle"": 2}, ""vol"": {""ema_len"": 5, ""filter_lookback"": 7, ""hline"": 0, ""lookback"": 37}}","{""atr_len"": 2, ""atr_mult"": 1.36, ""be_pct"": 0.01, ""tp_mult"": 2.9, ""trail_arm"": 1.65, ""trail_mult"": 0.85}",102,1.582474532086784,161.41240227285195,6.7297571103778635,1.6460972904435758,94.00602838518894,22.883092910980444,7.053784333296932,0.38235294117647056,4.861110259609918,-0.44715710876087,5,True,20,-0.07453901155916162,-1.4907802311832326,0.7714194227892528,-1.5636310815139876,-5.0128282939039055,-0.32094234933359583,4.645009405205284,0.4,0.6288902798949877,-0.5434918725285944,0,False,10,-0.2499282660587067,-2.499282660587067,0.3494335006924619,-7.309760537777344,-44.79718697299752,-0.6505664993075381,3.8417020600465888,0.4,0.3356048498648805,-0.6402836766744314,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.07453901155916162,20,-0.2499282660587067,10,-0.0738021646714667,28,368,0.4240350145051101,156.04488533788052,2.348456939957224,0.8343730226076462,28.199405010722163,7.430863470134269,20.99956296667915,0.3342391304347826,2.2094793442301683,-0.4723309142956334,5,True,80,0.22013017000848575,17.61041360067886,1.770935208723598,3.6679544544380653,16.08129481970669,3.296634008627754,5.341937732423416,0.475,1.0645614891439459,-0.543879118733121,4,True,92,-0.2586245210358982,-23.793455935302635,0.33877224976273507,-7.247897864129467,-17.744124961387012,-0.8370898129772301,28.424018028218256,0.2391304347826087,0.5541044047462976,-0.5140536119960168,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.22013017000848575,80,-0.2586245210358982,92,0.030580645943039397,92,G2018_blind,False,True,True,True
C|trend|aroon_signals|linreg_slope_signals|variance_volume_signals|wma_baseline|kase_peak_oscillator_exit,C-trend,C,2015-2018,2018,2019,2020,606,77.8,full,"{""base"": {""ma_length"": 132}, ""c1"": {""length"": 31}, ""c2"": {""length"": 7, ""r2_floor"": 0.246569}, ""exit_ind"": {""long_cycle"": 650, ""sharpness"": 40, ""short_cycle"": 80}, ""vol"": {""ema_len"": 43, ""filter_lookback"": 37, ""hline"": 0, ""lookback"": 16}}","{""atr_len"": 29, ""atr_mult"": 1.25, ""be_pct"": 0.05, ""tp_mult"": 2.85, ""trail_arm"": 1.1, ""trail_mult"": 0.5}",140,0.4490562038897911,62.867868544570754,2.573534072708072,6.797793557378395,58.649100927712595,4.479513694891976,14.0345298232394,0.5285714285714286,1.3894751619521717,-0.6053529309074237,4,True,24,0.2265824538214715,5.437978891715316,1.6064361413276318,3.3956979948112576,665.1223369225081,1.0685094690784025,5.089312775492401,0.4166666666666667,1.440508774477658,-0.6405077752186615,4,True,38,-0.16131572422127793,-6.129997520408561,0.665268492906756,-2.8652630860740214,-22.32870789920944,-0.48035202306567193,12.7614691435795,0.21052631578947367,1.522897503486409,-0.6104392516099945,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.2265824538214715,24,-0.16131572422127793,38,506,0.056421645809096886,28.549352779403023,1.1401373298351394,0.926728034569809,7.198254560569001,0.5525657626650915,51.666886927098126,0.3359683794466403,1.3663144861385674,-0.6063217555480757,1,False,150,-0.035125957505836844,-5.268893625875527,0.9169192771687129,-0.6070321834154485,-3.506275276243473,-0.22316791142877948,23.609548488143695,0.28,1.3845255583328167,-0.5872126581097578,0,False,112,-0.10629939585541827,-11.905532335806846,0.7722091179881042,-1.8011204780059737,-9.785899060020396,-0.43827774642477046,27.164355098851473,0.25,1.4414161267770875,-0.6222045700662535,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.035125957505836844,150,-0.10629939585541827,112,G2019_blind,True,False,True,True
C|trend|aroon_signals|chandelier_exit_signals|waddah_attar_explosion_volume_signals|mcginley_dynamic_index|chandelier_exit_exit,C-trend,C,2011-2014,2014,2015,2016,604,101.3,full,"{""base"": {""mci_length"": 14}, ""c1"": {""length"": 25}, ""c2"": {""atr_mult"": 3, ""atr_period"": 8}, ""exit_ind"": {""atr_mult"": 3, ""atr_period"": 145}, ""vol"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 25, ""sensitivity"": 23, ""slowEma"": 32}}","{""atr_len"": 45, ""atr_mult"": 1.32, ""be_pct"": 0.09, ""tp_mult"": 3.0, ""trail_arm"": 1.9, ""trail_mult"": 1.45}",130,0.6718353261987954,87.3385924058434,4.3670087275522285,8.093620415975323,40.03441526060347,20.41070607974397,4.279057866230318,0.5615384615384615,1.5517549733220377,-0.45507930959062,5,True,36,-0.1459845699057715,-5.255444516607774,0.6799753876331882,-2.5968377659524426,-10.658698044104517,-0.6145667081804401,8.55146308228715,0.19444444444444445,1.595222360258905,-0.5662758978765556,0,False,24,0.09726857738181886,2.3344458571636526,1.3301938987486595,1.7819788816910331,5.686628223988692,0.6954536752305692,3.3567237334531237,0.2916666666666667,1.3434814461296156,-0.41587789798492103,1,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.1459845699057715,36,0.09726857738181886,24,-0.5280001231795876,28,0.8279605458491921,32,0.0331094878800144,32,-0.028382606139950892,22,344,0.18056604504329626,62.11471949489392,1.493881957959226,2.441690897484715,13.921568958267967,2.897343981957944,21.43850363701673,0.35755813953488375,1.527504639054033,-0.569087561578064,3,True,68,0.15027179346686134,10.21848195574657,1.430623529180442,2.286065960649411,9.258035619014777,1.728990970408403,5.910084049387994,0.3235294117647059,1.5430901860145945,-0.515858742099446,3,True,80,-0.12032524608660067,-9.626019686928053,0.657042634841066,-2.6883527075479536,-7.418905065132649,-0.6703044911705244,14.360667150116424,0.225,1.024537025534447,-0.4527046152669048,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.15027179346686134,68,-0.12032524608660067,80,-0.20123808855285033,90,0.18987023421960972,90,-0.02691121658676072,76,0.12988016380207434,54,G2015_blind,False,True,True,True
C|trend|aroon_signals|chandelier_exit_signals|waddah_attar_explosion_volume_signals|mcginley_dynamic_index|chandelier_exit_exit,C-trend,C,2012-2015,2015,2016,2017,604,103.8,full,"{""base"": {""mci_length"": 14}, ""c1"": {""length"": 47}, ""c2"": {""atr_mult"": 3, ""atr_period"": 18}, ""exit_ind"": {""atr_mult"": 3, ""atr_period"": 2}, ""vol"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 7, ""sensitivity"": 23, ""slowEma"": 75}}","{""atr_len"": 4, ""atr_mult"": 1.1, ""be_pct"": 0.05, ""tp_mult"": 1.45, ""trail_arm"": 1.65, ""trail_mult"": 1.4}",102,0.28685391958564016,29.259099797735296,2.080675794109835,4.343212521989311,28.692406555163945,3.2110643985316396,9.111962940112612,0.4803921568627451,1.14967177961382,-0.5108456113838095,4,True,16,-0.10825040336242123,-1.7320064537987396,0.620756411444039,-3.188401093876779,-6.384679838422683,-0.5101303256788187,3.395223468618531,0.25,0.7087490357792641,-0.380583549742983,0,False,34,0.15980930297738158,5.4335163012309735,1.6032252803961708,2.910014367956026,12.313790306364831,1.1582794812544275,4.691023530302397,0.4411764705882353,0.9627305064598872,-0.4740758576667017,4,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.10825040336242123,16,0.15980930297738158,34,0.2366529450573389,16,0.5181181107833961,24,0.11056968297655918,38,318,0.17137532055295956,54.497351935841145,1.6082257087803875,2.965276574250159,15.517110434945684,2.512913381617659,21.686920183758623,0.44025157232704404,1.029270656534678,-0.5033738201068191,4,True,76,-0.03901376621534733,-2.965046232366397,0.8640316913695262,-1.0573355750246523,-2.894769374156977,-0.6720755455695491,4.411775211748963,0.3684210526315789,0.6729230659242734,-0.45431025163012606,0,False,84,0.09946828994182362,8.355336355113185,1.351976140848798,1.969371978853472,8.584361974695145,0.9554705915635417,8.744734195785584,0.42857142857142855,0.8914915663852891,-0.49454916739077553,1,True,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.03901376621534733,76,0.09946828994182362,84,0.08706380602848518,76,0.05712177778691893,86,-0.0217715139625424,120,G2016_blind,False,False,True,True
C|trend|aroon_signals|chandelier_exit_signals|waddah_attar_explosion_volume_signals|mcginley_dynamic_index|chandelier_exit_exit,C-trend,C,2013-2016,2016,2017,2018,604,105.4,full,"{""base"": {""mci_length"": 14}, ""c1"": {""length"": 25}, ""c2"": {""atr_mult"": 3, ""atr_period"": 8}, ""exit_ind"": {""atr_mult"": 3, ""atr_period"": 145}, ""vol"": {""bbLen"": 25, ""bbStd"": 2, ""fastEma"": 7, ""sensitivity"": 15, ""slowEma"": 40}}","{""atr_len"": 35, ""atr_mult"": 1.15, ""be_pct"": 0.1, ""tp_mult"": 2.15, ""trail_arm"": 1.15, ""trail_mult"": 1.5}",130,0.28711980591634845,37.325574769125296,2.1073937352804424,4.2084384202839304,22.374782630889936,6.345798888593358,5.881934713723503,0.4461538461538462,1.2246786107524767,-0.46813589797942157,5,True,34,-0.08729657653472718,-2.968083602180724,0.7473848481869455,-2.1011614809235346,-11.0478257507443,-0.36830457939561884,8.058774634437876,0.38235294117647056,0.675488050164281,-0.559496583538875,0,False,32,0.7341654554760937,23.493294575234998,12.725444484686198,17.329004102860083,52.99114110977218,19.585376275034438,1.1995324595924153,0.8125,0.9806504277283707,-0.3339360909504396,5,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.08729657653472718,34,0.7341654554760937,32,-0.06800020146017319,36,0.13962218842316562,32,414,0.06692223873675986,27.70580683701858,1.217083576865466,1.2102297733510794,5.382007683627944,0.8395534001322882,33.0006487171072,0.3526570048309179,1.0639258956123827,-0.4762215444865272,1,False,114,0.006693939652058651,0.7631091203346863,1.018599272655021,0.12530623926756496,0.9976239190288732,0.05763022965092065,13.24147283391045,0.35964912280701755,1.0193191610188317,-0.5620407737183206,0,False,108,0.2619429416614405,28.289837699435576,2.137955937054688,4.752013827142695,20.67273046715627,2.439269579400053,11.597667571615254,0.5185185185185185,0.9491082164200069,-0.47808120038624635,4,True,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.006693939652058651,114,0.2619429416614405,108,-0.1731643555407089,106,0.052019316226038954,94,G2017_blind,False,False,True,True
C|trend|aroon_signals|chandelier_exit_signals|waddah_attar_explosion_volume_signals|mcginley_dynamic_index|chandelier_exit_exit,C-trend,C,2014-2017,2017,2018,2019,604,117.4,full,"{""base"": {""mci_length"": 61}, ""c1"": {""length"": 31}, ""c2"": {""atr_mult"": 3, ""atr_period"": 22}, ""exit_ind"": {""atr_mult"": 6, ""atr_period"": 95}, ""vol"": {""bbLen"": 25, ""bbStd"": 2, ""fastEma"": 11, ""sensitivity"": 23, ""slowEma"": 75}}","{""atr_len"": 42, ""atr_mult"": 1.3, ""be_pct"": 0.01, ""tp_mult"": 2.7, ""trail_arm"": 1.15, ""trail_mult"": 1.5}",106,0.45238020039500987,47.95230124187105,2.51099846490442,5.622092976744285,37.43610322800679,5.731774326568577,8.366048366488723,0.49056603773584906,1.532457836575034,-0.5876945603709394,4,True,50,0.3116092757445735,15.580463787228675,1.9520547229065823,4.531730934710127,27.97490505383929,1.2658259759355364,12.308535362227492,0.46,1.3889372381819434,-0.6061145441094824,4,True,30,0.15275786707718275,4.5827360123154826,1.4011787210204458,2.363686359377023,27.10114429549384,0.964425493204419,4.751778177377699,0.4,1.333826182708415,-0.6346210100103055,2,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.3116092757445735,50,0.15275786707718275,30,0.29363050461316076,50,528,0.11436823329895002,60.38642718184561,1.2793663415001395,1.6310251056507985,13.69759293512428,2.302456156350746,26.226960724218287,0.3560606060606061,1.4709649550892636,-0.6357499540439291,3,True,182,0.1006067187253702,18.31042280801738,1.2436878085150327,1.5112921016751075,13.184189957571876,0.4845276527593019,37.79025346384806,0.35714285714285715,1.437681190653536,-0.642212432345833,1,False,154,-0.0764271845983942,-11.769786428152708,0.8376195141680238,-1.0930311149032175,-8.43146974076445,-0.49638040712987014,23.711222802299947,0.24675324675324675,1.5977099353538526,-0.6248514135482683,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.1006067187253702,182,-0.0764271845983942,154,0.12263544096860479,128,G2018_blind,True,False,True,True
C|trend|aroon_signals|chandelier_exit_signals|waddah_attar_explosion_volume_signals|mcginley_dynamic_index|chandelier_exit_exit,C-trend,C,2015-2018,2018,2019,2020,604,122.5,full,"{""base"": {""mci_length"": 14}, ""c1"": {""length"": 25}, ""c2"": {""atr_mult"": 3, ""atr_period"": 22}, ""exit_ind"": {""atr_mult"": 3, ""atr_period"": 18}, ""vol"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 3, ""sensitivity"": 53, ""slowEma"": 75}}","{""atr_len"": 17, ""atr_mult"": 1.45, ""be_pct"": 0.19, ""tp_mult"": 2.15, ""trail_arm"": 1.2, ""trail_mult"": 1.9}",192,0.38426561868579184,73.77899878767204,2.2942759398418673,5.414928054374591,29.240555439339456,12.500284196008867,5.9021857128039095,0.546875,1.245553054569236,-0.6552192177252618,5,True,52,0.19595437904357604,10.189627710265954,1.5763398455648692,3.2475448809232152,18.344592011361623,1.1581135183408142,8.798470572094049,0.5,1.0719047033666997,-0.679995945279548,4,True,58,-0.05509041740121674,-3.1952442092705713,0.8747461401480217,-0.9699328634001242,-4.976982452064861,-0.25467434979553777,12.54639193870853,0.3448275862068966,1.1157450725242484,-0.6713196226251458,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.19595437904357604,52,-0.05509041740121674,58,664,0.11034062211269742,73.26617308283109,1.2769104329776073,1.670260109309697,11.766824795261378,2.584963050067815,28.343218709029127,0.42319277108433734,1.202315107997106,-0.6908208153116335,3,True,212,0.000716460921387073,0.15188971533405948,1.0016225049791618,0.01017404694886624,0.06281484338928453,0.008172885078562526,18.58458963683047,0.3490566037735849,1.2671110671408568,-0.6783647047325316,0,False,204,-0.18564668218092092,-37.87192316490787,0.6179651607496222,-3.611215718324333,-18.904008563827897,-0.994958099073684,38.06383726125453,0.29901960784313725,1.004265506274014,-0.6932316017316275,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.000716460921387073,212,-0.18564668218092092,204,G2019_blind,True,False,True,True
